136 3306 5519 0 58 1117
137 3299 5484 0 75 1142
138 3426 5299 0 107 1168
139 3187 5648 0 36 1129
140 3591 5241 0 64 1104
141 3420 5403 0 66 1111
142 3490 5322 0 76 1112
143 3348 5483 0 84 1085
144 3546 5215 0 76 1163
145 3304 5513 0 74 1109
146 3239 5585 0 76 1100
147 3455 5327 0 94 1124
148 3605 5215 0 71 1109
149 3496 5281 0 87 1136
150 3413 5428 0 91 1068
151 3543 5344 0 63 1050
152 3458 5280 0 107 1155
153 3483 5310 0 86 1121
154 3331 5383 0 118 1168
155 3405 5440 0 56 1099
156 3395 5407 0 96 1102
157 3473 5364 0 82 1081
158 3550 5253 0 74 1123
159 3402 5472 0 47 1079
160 3582 5224 0 133 1061
161 3465 5358 0 60 1117
162 3442 5405 0 65 1088
163 3502 5304 0 80 1114
164 3653 5173 0 106 1068
165 3291 5424 0 94 1191
166 3423 5359 0 82 1136
167 3389 5462 0 50 1099
168 3218 5496 0 94 1192
169 3211 5656 0 39 1094
170 3364 5432 0 80 1124
171 3526 5303 0 64 1107
172 3582 5188 0 127 1103
173 3481 5308 0 76 1135
174 3517 5236 0 133 1114
175 3650 5142 0 108 1100
176 3469 5336 0 72 1123
177 3418 5354 0 112 1116
178 3400 5400 0 69 1131
179 3469 5322 0 91 1118
180 3538 5298 0 76 1088
181 3704 5122 0 119 1055
182 3360 5435 0 68 1137
183 3343 5469 0 112 1076
184 3536 5278 0 79 1107
185 3354 5450 0 54 1142
186 3485 5293 0 89 1133
187 3258 5514 0 70 1158
188 3487 5263 0 142 1108
189 3413 5364 0 91 1132
190 3550 5220 0 94 1136
191 3368 5469 0 50 1113
192 3299 5484 0 96 1121
193 3242 5555 0 88 1115
194 3483 5269 0 117 1131
195 3443 5356 0 67 1134
196 3601 5222 0 96 1081
197 3386 5410 0 65 1139
198 3453 5312 0 70 1165
199 3383 5372 0 59 1186
200 3263 5520 0 82 1135
201 3579 5305 0 71 1045
202 3412 5383 0 117 1088
203 3438 5383 0 88 1091
204 3583 5219 0 85 1113
205 3447 5335 0 54 1164
206 3488 5364 0 90 1058
207 3606 5244 0 91 1059
208 3407 5449 0 53 1091
209 3323 5485 0 20 1172
210 3490 5297 0 62 1151
211 3381 5371 0 93 1155
212 3617 5157 0 115 1111
213 3516 5245 0 105 1134
214 3637 5146 0 56 1161
215 3472 5292 0 86 1150
216 3372 5451 0 45 1132
217 3175 5617 0 42 1166
218 3409 5364 0 114 1113
219 3432 5329 0 93 1146
220 3279 5507 0 85 1129
221 3267 5551 0 56 1126
222 3466 5352 0 79 1103
223 3366 5413 0 90 1131
224 3388 5430 0 90 1092
225 3293 5466 0 119 1122
226 3412 5399 0 103 1086
227 3449 5274 0 77 1200
228 3221 5636 0 47 1096
229 3671 5105 0 166 1058
230 3539 5309 0 62 1090
231 3336 5439 0 107 1118
232 3555 5252 0 99 1094
233 3424 5378 0 91 1107
234 3257 5548 0 59 1136
235 3306 5493 0 54 1147
236 3690 5139 0 85 1086
237 3835 5027 0 77 1061
238 3434 5380 0 67 1119
239 3359 5451 0 78 1112
240 3378 5496 0 84 1042
241 3367 5428 0 38 1167
242 3475 5362 0 68 1095
243 3376 5391 0 97 1136
244 3259 5492 0 73 1176
245 3386 5449 0 66 1099
246 3439 5363 0 110 1088
247 3386 5463 0 69 1082
248 3343 5431 0 81 1145
249 3405 5440 0 68 1087
250 3575 5300 0 86 1039
251 3385 5392 0 65 1158
252 3518 5298 0 54 1130
253 3242 5544 0 86 1128
254 3345 5454 0 61 1140
255 3513 5228 0 152 1107
256 3371 5397 0 102 1130
257 3491 5319 0 87 1103
258 3326 5467 0 98 1109
259 3355 5441 0 85 1119
260 3584 5242 0 107 1067
261 3499 5285 0 118 1098
262 3406 5313 0 95 1186
263 3452 5336 0 83 1129
264 3856 4977 0 98 1069
265 3535 5254 0 70 1141
266 3380 5461 0 86 1073
267 3262 5573 0 51 1114
268 3510 5246 0 121 1123
269 3333 5434 0 98 1135
270 3487 5294 0 107 1112
271 3492 5308 0 73 1127
272 3480 5374 0 61 1085
273 3453 5269 0 132 1146
274 3209 5615 0 102 1074
275 3444 5381 0 53 1122
276 3621 5172 0 112 1095
277 3513 5249 0 74 1164
278 3579 5217 0 166 1038
279 3321 5483 0 73 1123
280 3443 5356 0 93 1108
281 3452 5324 0 123 1101
282 3532 5290 0 89 1089
283 3331 5480 0 49 1140
284 3501 5316 0 53 1130
285 3474 5348 0 74 1104
286 3231 5559 0 72 1138
287 3246 5503 0 109 1142
288 3470 5305 0 119 1106
289 3346 5396 0 80 1178
290 3461 5332 0 73 1134
291 3700 5147 0 65 1088
292 3385 5392 0 113 1110
293 3483 5259 0 56 1202
294 3626 5263 0 69 1042
295 3422 5371 0 92 1115
296 3320 5477 0 77 1126
297 3419 5434 0 81 1066
298 3468 5380 0 63 1089
299 3427 5379 0 64 1130
300 3401 5425 0 66 1108
301 3450 5415 0 61 1074
302 3391 5410 0 71 1128
303 3269 5588 0 62 1081
304 3569 5314 0 53 1064
305 3547 5253 0 72 1128
306 3325 5453 0 78 1144
307 3495 5305 0 53 1147
308 3675 5133 0 112 1080
309 3512 5307 0 108 1073
310 3533 5313 0 86 1068
311 3347 5467 0 76 1110
312 3593 5259 0 64 1084
313 3417 5398 0 56 1129
314 3375 5407 0 82 1136
315 3505 5312 0 72 1111
316 3270 5472 0 72 1186
317 3370 5412 0 96 1122
318 3524 5248 0 112 1116
319 3486 5286 0 77 1151
320 3213 5576 0 77 1134
321 3315 5485 0 78 1122
322 3320 5458 0 71 1151
323 3510 5309 0 67 1114
324 3492 5313 0 92 1103
325 3445 5333 0 125 1097
326 3287 5431 0 84 1198
327 3522 5250 0 105 1123
328 3505 5337 0 67 1091
329 3303 5469 0 80 1148
330 3558 5229 0 102 1111
331 3452 5355 0 75 1118
332 3457 5315 0 133 1095
333 3462 5337 0 124 1077
334 3227 5548 0 65 1160
335 3308 5502 0 54 1136
336 3376 5439 0 53 1132
337 3374 5407 0 81 1138
338 3334 5519 0 64 1083
339 3420 5420 0 92 1068
340 3463 5409 0 48 1080
341 3485 5261 0 129 1125
342 3771 5059 0 122 1048
343 3343 5448 0 71 1138
344 3496 5307 0 70 1127
345 3540 5241 0 118 1101
346 3444 5316 0 91 1149
347 3481 5336 0 91 1092
348 3427 5389 0 69 1115
349 3372 5345 0 93 1190
350 3432 5426 0 56 1086
351 3377 5402 0 91 1130
352 3244 5561 0 67 1128
353 3479 5326 0 84 1111
354 3487 5278 0 75 1160
355 3541 5188 0 104 1167
356 3453 5350 0 92 1105
357 3394 5404 0 77 1125
358 3475 5317 0 88 1120
359 3452 5358 0 110 1080
360 3568 5233 0 89 1110
361 3412 5443 0 69 1076
362 3378 5404 0 140 1078
363 3370 5411 0 76 1143
364 3423 5363 0 106 1108
365 3386 5420 0 80 1114
366 3147 5558 0 110 1185
367 3451 5382 0 89 1078
368 3478 5345 0 57 1120
369 3239 5448 0 82 1231
370 3512 5262 0 71 1155
371 3518 5273 0 92 1117
372 3493 5222 0 101 1184
373 3635 5135 0 120 1110
374 3281 5512 0 81 1126
375 3420 5347 0 59 1174
376 3537 5216 0 123 1124
377 3592 5214 0 99 1095
378 3495 5350 0 57 1098
379 3370 5510 0 46 1074
380 3197 5638 0 53 1112
381 3390 5366 0 74 1170
382 3377 5334 0 157 1132
383 3348 5423 0 71 1158
384 3324 5454 0 82 1140
385 3400 5380 0 74 1146
386 3568 5258 0 88 1086
387 3625 5208 0 105 1062
388 3472 5316 0 74 1138
389 3400 5371 0 85 1144
390 3186 5601 0 54 1159
391 3506 5306 0 85 1103
392 3520 5344 0 61 1075
393 3502 5376 0 57 1065
394 3598 5210 0 112 1080
395 3586 5196 0 113 1105
396 3327 5433 0 73 1167
397 3410 5419 0 42 1129
398 3511 5302 0 121 1066
399 3384 5447 0 67 1102
400 3367 5435 0 70 1128
401 3410 5439 0 68 1083
402 3570 5166 0 127 1137
403 3399 5426 0 58 1117
404 3252 5505 0 86 1157
405 3488 5290 0 95 1127
406 3428 5387 0 79 1106
407 3449 5398 0 81 1072
408 3272 5497 0 45 1186
409 3563 5237 0 91 1109
410 3441 5337 0 105 1117
411 3404 5421 0 57 1118
412 3594 5180 0 75 1151
413 3541 5251 0 95 1113
414 3526 5254 0 87 1133
415 3393 5426 0 65 1116
416 3554 5262 0 101 1083
417 3437 5341 0 87 1135
418 3453 5331 0 55 1161
419 3355 5435 0 77 1133
420 3508 5278 0 105 1109
421 3431 5384 0 58 1127
422 3680 5188 0 81 1051
423 3415 5338 0 110 1137
424 3281 5510 0 53 1156
425 3439 5348 0 52 1161
426 3318 5422 0 78 1182
427 3446 5334 0 69 1151
428 3395 5471 0 51 1083
429 3488 5269 0 113 1130
430 3370 5435 0 91 1104
431 3544 5285 0 68 1103
432 3518 5329 0 68 1085
433 3384 5344 0 122 1150
434 3277 5552 0 89 1082
435 3380 5454 0 62 1104
436 3434 5384 0 54 1128
437 3631 5186 0 98 1085
438 3422 5321 0 109 1148
439 3435 5381 0 65 1119
440 3435 5401 0 67 1097
441 3429 5388 0 74 1109
442 3487 5284 0 73 1156
443 3416 5426 0 46 1112
444 3445 5402 0 41 1112
445 3533 5290 0 91 1086
446 3409 5405 0 55 1131
447 3271 5516 0 62 1151
448 3492 5333 0 65 1110
449 3234 5572 0 61 1133
450 3515 5277 0 77 1131
451 3355 5385 0 76 1184
452 3471 5433 0 47 1049
453 3296 5467 0 98 1139
454 3242 5540 0 73 1145
455 3495 5315 0 72 1118
456 3423 5363 0 93 1121
457 3593 5165 0 76 1166
458 3393 5453 0 53 1101
459 3302 5474 0 106 1118
460 3616 5127 0 118 1139
461 3411 5442 0 41 1106
462 3340 5443 0 80 1137
463 3288 5599 0 65 1048
464 3314 5500 0 85 1101
465 3381 5374 0 108 1137
466 3706 5032 0 155 1107
467 3225 5516 0 79 1180
468 3274 5515 0 64 1147
469 3255 5565 0 73 1107
470 3409 5412 0 79 1100
471 3454 5306 0 99 1141
472 3364 5479 0 48 1109
473 3555 5223 0 108 1114
474 3333 5480 0 78 1109
475 3370 5446 0 67 1117
476 3587 5216 0 119 1078
477 3464 5343 0 85 1108
478 3515 5250 0 105 1130
479 3250 5441 0 124 1185
480 3468 5343 0 72 1117
481 3688 5062 0 134 1116
482 3394 5367 0 96 1143
483 3316 5438 0 83 1163
484 3451 5381 0 75 1093
485 3331 5427 0 124 1118
486 3513 5350 0 84 1053
487 3468 5322 0 67 1143
488 3464 5397 0 77 1062
489 3632 5128 0 111 1129
490 3476 5302 0 82 1140
491 3354 5465 0 70 1111
492 3356 5411 0 62 1171
493 3310 5452 0 57 1181
494 3397 5357 0 87 1159
495 3492 5264 0 101 1143
496 3619 5169 0 120 1092
497 3497 5314 0 89 1100
498 3397 5423 0 70 1110
499 3243 5522 0 85 1150
500 3429 5397 0 80 1094
501 3380 5371 0 79 1170
502 3413 5392 0 64 1131
503 3472 5294 0 113 1121
504 3348 5497 0 54 1101
505 3232 5580 0 76 1112
506 3449 5360 0 93 1098
507 3437 5349 0 94 1120
508 3354 5394 0 120 1132
509 3372 5471 0 69 1088
510 3511 5350 0 70 1069
511 3415 5346 0 52 1187
512 3635 5148 0 121 1096
513 3436 5406 0 76 1082
514 3338 5433 0 89 1140
515 3386 5359 0 112 1143
516 3426 5346 0 46 1182
517 3300 5530 0 87 1083
518 3542 5249 0 100 1109
519 3267 5533 0 79 1121
520 3491 5352 0 92 1065
521 3599 5190 0 159 1052
522 3464 5368 0 80 1088
523 3478 5315 0 118 1089
524 3448 5325 0 86 1141
525 3457 5355 0 70 1118
526 3402 5357 0 81 1160
527 3435 5353 0 86 1126
528 3469 5367 0 86 1078
529 3503 5346 0 65 1086
530 3490 5307 0 48 1155
531 3475 5279 0 66 1180
532 3327 5419 0 98 1156
533 3332 5506 0 76 1086
534 3407 5365 0 100 1128
535 3187 5608 0 93 1112
536 3602 5227 0 118 1053
537 3432 5364 0 93 1111
538 3323 5497 0 89 1091
539 3423 5346 0 61 1170
540 3518 5307 0 90 1085
541 3203 5575 0 69 1153
542 3433 5381 0 89 1097
543 3390 5427 0 76 1107
544 3626 5097 0 170 1107
545 3357 5405 0 90 1148
546 3400 5346 0 89 1165
547 3448 5371 0 94 1087
548 3421 5430 0 104 1045
549 3592 5196 0 120 1092
550 3322 5465 0 77 1136
551 3413 5407 0 57 1123
552 3661 5155 0 78 1106
553 3159 5641 0 84 1116
554 3294 5479 0 55 1172
555 3525 5310 0 75 1090
556 3314 5492 0 63 1131
557 3403 5433 0 62 1102
558 3266 5568 0 43 1123
559 3701 5126 0 91 1082
560 3608 5205 0 87 1100
561 3505 5287 0 107 1101
562 3425 5372 0 91 1112
563 3517 5292 0 82 1109
564 3519 5271 0 72 1138
565 3337 5456 0 57 1150
566 3278 5526 0 95 1101
567 3372 5403 0 87 1138
568 3491 5276 0 98 1135
569 3497 5332 0 54 1117
570 3387 5415 0 74 1124
571 3329 5449 0 94 1128
572 3408 5390 0 70 1132
573 3401 5366 0 94 1139
574 3566 5301 0 93 1040
575 3554 5182 0 90 1174
576 3430 5417 0 53 1100
577 3501 5255 0 114 1130
578 3217 5591 0 50 1142
579 3547 5285 0 68 1100
580 3411 5413 0 45 1131
581 3408 5370 0 82 1140
582 3477 5304 0 87 1132
583 3573 5195 0 123 1109
584 3616 5155 0 133 1096
585 3402 5421 0 70 1107
586 3557 5236 0 90 1117
587 3626 5198 0 88 1088
588 3468 5408 0 83 1041
589 3428 5392 0 83 1097
590 3511 5248 0 115 1126
591 3385 5454 0 64 1097
592 3535 5257 0 81 1127
593 3209 5576 0 46 1169
594 3353 5425 0 77 1145
595 3276 5466 0 40 1218
596 3387 5422 0 73 1118
597 3500 5364 0 45 1091
598 3449 5379 0 68 1104
599 3389 5372 0 71 1168
600 3363 5441 0 86 1110
601 3627 5162 0 101 1110
602 3454 5321 0 59 1166
603 3416 5299 0 109 1176
604 3238 5535 0 92 1135
605 3320 5513 0 108 1059
606 3403 5281 0 152 1164
607 3257 5545 0 45 1153
608 3267 5500 0 106 1127
609 3235 5564 0 64 1137
610 3349 5372 0 111 1168
611 3425 5396 0 62 1117
612 3386 5444 0 52 1118
613 3592 5181 0 124 1103
614 3503 5342 0 64 1091
615 3491 5330 0 61 1118
616 3460 5354 0 67 1119
617 3487 5247 0 105 1161
618 3309 5449 0 54 1188
619 3424 5340 0 75 1161
620 3510 5258 0 84 1148
621 3485 5300 0 94 1121
622 3580 5232 0 76 1112
623 3307 5498 0 81 1114
624 3473 5326 0 73 1128
625 3382 5370 0 100 1148
626 3455 5322 0 85 1138
627 3289 5410 0 116 1185
628 3426 5389 0 67 1118
629 3325 5584 0 55 1036
630 3460 5441 0 44 1055
631 3517 5276 0 83 1124
632 3431 5405 0 70 1094
633 3522 5299 0 97 1082
634 3402 5416 0 58 1124
635 3403 5397 0 43 1157
636 3509 5336 0 75 1080
637 3522 5260 0 110 1108
638 3466 5385 0 102 1047
639 3288 5520 0 34 1158
640 3350 5473 0 74 1103
641 3505 5345 0 43 1107
642 3318 5483 0 71 1128
643 3506 5207 0 97 1190
644 3571 5292 0 88 1049
645 3560 5250 0 65 1125
646 3351 5477 0 45 1127
647 3509 5312 0 90 1089
648 3552 5220 0 97 1131
649 3291 5504 0 103 1102
650 3307 5499 0 64 1130
651 3394 5377 0 68 1161
652 3425 5378 0 95 1102
653 3507 5288 0 93 1112
654 3425 5413 0 46 1116
655 3465 5322 0 92 1121
656 3355 5487 0 96 1062
657 3333 5478 0 60 1129
658 3367 5468 0 81 1084
659 3453 5344 0 73 1130
660 3649 5129 0 146 1076
661 3562 5243 0 101 1094
662 3513 5274 0 80 1133
663 3324 5469 0 94 1113
664 3456 5343 0 102 1099
665 3318 5521 0 91 1070
666 3415 5308 0 93 1184
667 3511 5337 0 130 1022
668 3307 5411 0 115 1167
669 3555 5173 0 120 1152
670 3454 5391 0 68 1087
671 3446 5290 0 104 1160
672 3460 5308 0 106 1126
673 3356 5432 0 99 1113
674 3450 5361 0 129 1060
675 3266 5514 0 69 1151
676 3185 5585 0 63 1167
677 3161 5636 0 77 1126
678 3356 5481 0 57 1106
679 3353 5437 0 106 1104
680 3574 5197 0 122 1107
681 3403 5369 0 110 1118
682 3309 5512 0 58 1121
683 3513 5175 0 155 1157
684 3540 5244 0 62 1154
685 3387 5384 0 97 1132
686 3306 5457 0 60 1177
687 3321 5506 0 87 1086
688 3426 5376 0 48 1150
689 3357 5517 0 51 1075
690 3395 5340 0 101 1164
691 3286 5544 0 42 1128
692 3585 5235 0 82 1098
693 3257 5590 0 53 1100
694 3522 5375 0 45 1058
695 3282 5498 0 61 1159
696 3444 5390 0 63 1103
697 3318 5446 0 76 1160
698 3387 5400 0 94 1119
699 3509 5316 0 114 1061
700 3378 5417 0 69 1136
701 3413 5400 0 33 1154
702 3460 5353 0 64 1123
703 3627 5079 0 150 1144
704 3234 5585 0 64 1117
705 3360 5430 0 129 1081
706 3522 5264 0 107 1107
707 3166 5629 0 87 1118
708 3250 5514 0 75 1161
709 3311 5469 0 100 1120
710 3231 5543 0 78 1148
711 3477 5246 0 152 1125
712 3311 5484 0 85 1120
713 3546 5232 0 97 1125
714 3500 5277 0 93 1130
715 3410 5406 0 68 1116
716 3292 5483 0 47 1178
717 3522 5310 0 98 1070
718 3315 5519 0 104 1062
719 3475 5367 0 83 1075
720 3418 5450 0 54 1078
721 3197 5581 0 67 1155
722 3473 5411 0 74 1042
723 3468 5373 0 60 1099
724 3396 5371 0 67 1166
725 3444 5353 0 119 1084
726 3628 5194 0 96 1082
727 3604 5166 0 117 1113
728 3366 5410 0 65 1159
729 3059 5699 0 80 1162
730 3521 5300 0 54 1125
731 3364 5430 0 96 1110
732 3417 5416 0 73 1094
733 3537 5294 0 100 1069
734 3608 5230 0 68 1094
735 3484 5401 0 80 1035
736 3356 5444 0 70 1130
737 3670 5163 0 120 1047
738 3409 5423 0 66 1102
739 3402 5421 0 76 1101
740 3368 5464 0 72 1096
741 3411 5404 0 71 1114
742 3613 5208 0 118 1061
743 3496 5281 0 81 1142
744 3290 5557 0 83 1070
745 3602 5209 0 52 1137
746 3536 5193 0 122 1149
747 3403 5356 0 97 1144
748 3272 5544 0 79 1105
749 3358 5452 0 91 1099
750 3447 5277 0 85 1191
751 3474 5347 0 52 1127
752 3431 5314 0 140 1115
753 3482 5354 0 66 1098
754 3466 5352 0 55 1127
755 3419 5379 0 86 1116
756 3440 5364 0 108 1088
757 3527 5246 0 89 1138
758 3587 5251 0 107 1055
759 3242 5540 0 56 1162
760 3439 5376 0 76 1109
761 3474 5288 0 99 1139
762 3357 5390 0 133 1120
763 3463 5316 0 66 1155
764 3289 5561 0 65 1085
765 3443 5308 0 93 1156
766 3582 5207 0 102 1109
767 3348 5427 0 82 1143
768 3526 5290 0 68 1116
769 3504 5240 0 145 1111
770 3312 5540 0 44 1104
771 3237 5554 0 55 1154
772 3488 5308 0 95 1109
773 3374 5425 0 88 1113
774 3489 5332 0 61 1118
775 3293 5389 0 129 1189
776 3279 5513 0 73 1135
777 3240 5527 0 67 1166
778 3295 5482 0 88 1135
779 3447 5346 0 81 1126
780 3359 5470 0 98 1073
781 3364 5451 0 85 1100
782 3450 5363 0 40 1147
783 3411 5375 0 85 1129
784 3248 5540 0 60 1152
785 3552 5313 0 92 1043
786 3526 5260 0 77 1137
787 3638 5191 0 97 1074
788 3278 5552 0 64 1106
789 3232 5540 0 72 1156
790 3569 5222 0 96 1113
791 3438 5337 0 99 1126
792 3361 5432 0 83 1124
793 3547 5253 0 85 1115
794 3438 5365 0 72 1125
795 3397 5324 0 116 1163
796 3278 5508 0 85 1129
797 3542 5272 0 66 1120
798 3270 5556 0 95 1079
799 3393 5380 0 85 1142
800 3456 5379 0 97 1068
801 3431 5293 0 124 1152
802 3615 5153 0 121 1111
803 3562 5239 0 107 1092
804 3522 5282 0 117 1079
805 3357 5413 0 65 1165
806 3295 5491 0 81 1133
807 3289 5516 0 63 1132
808 3389 5363 0 106 1142
809 3184 5509 0 100 1207
810 3501 5317 0 60 1122
811 3407 5409 0 68 1116
812 3405 5334 0 130 1131
813 3359 5464 0 36 1141
814 3516 5288 0 90 1106
815 3475 5319 0 96 1110
816 3334 5425 0 113 1128
817 3243 5495 0 112 1150
818 3643 5142 0 122 1093
819 3150 5630 0 62 1158
820 3355 5447 0 64 1134
821 3616 5216 0 87 1081
822 3383 5429 0 82 1106
823 3431 5379 0 80 1110
824 3457 5292 0 78 1173
825 3657 5128 0 97 1118
826 3444 5359 0 86 1111
827 3303 5447 0 114 1136
828 3404 5422 0 101 1073
829 3281 5505 0 64 1150
830 3481 5339 0 61 1119
831 3391 5399 0 70 1140
832 3420 5329 0 118 1133
833 3642 5209 0 74 1075
834 3547 5221 0 105 1127
835 3408 5419 0 66 1107
836 3485 5335 0 76 1104
837 3296 5480 0 80 1144
838 3652 5177 0 98 1073
839 3564 5235 0 111 1090
840 3557 5218 0 114 1111
841 3278 5541 0 64 1117
842 3441 5346 0 99 1114
843 3325 5496 0 68 1111
844 3354 5366 0 95 1185
845 3359 5411 0 83 1147
846 3360 5424 0 54 1162
847 3472 5326 0 127 1075
848 3373 5436 0 79 1112
849 3435 5323 0 100 1142
850 3460 5355 0 100 1085
851 3546 5230 0 76 1148
852 3719 5053 0 129 1099
853 3611 5191 0 100 1098
854 3339 5514 0 67 1080
855 3467 5367 0 86 1080
856 3448 5375 0 88 1089
857 3470 5326 0 81 1123
858 3532 5296 0 76 1096
859 3331 5479 0 91 1099
860 3235 5549 0 79 1137
861 3304 5531 0 56 1109
862 3382 5367 0 71 1180
863 3398 5404 0 60 1138
864 3423 5427 0 86 1064
865 3559 5234 0 89 1118
866 3451 5357 0 46 1146
867 3339 5466 0 61 1134
868 3472 5283 0 77 1168
869 3573 5203 0 125 1099
870 3389 5344 0 102 1165
871 3242 5579 0 37 1142
872 3574 5233 0 91 1102
873 3419 5356 0 59 1166
874 3659 5222 0 76 1043
875 3458 5270 0 84 1188
876 3419 5318 0 88 1175
877 3549 5242 0 86 1123
878 3606 5214 0 93 1087
879 3410 5411 0 90 1089
880 3472 5307 0 85 1136
881 3492 5347 0 71 1090
882 3349 5466 0 58 1127
883 3275 5435 0 100 1190
884 3458 5359 0 85 1098
885 3443 5322 0 113 1122
886 3348 5433 0 102 1117
887 3467 5392 0 82 1059
888 3515 5379 0 30 1076
889 3278 5527 0 45 1150
890 3524 5287 0 94 1095
891 3462 5365 0 57 1116
892 3523 5309 0 67 1101
893 3312 5498 0 86 1104
894 3420 5341 0 97 1142
895 3253 5509 0 48 1190
896 3474 5299 0 108 1119
897 3279 5553 0 28 1140
898 3403 5406 0 49 1142
899 3509 5272 0 101 1118
900 3626 5211 0 75 1088
901 3424 5349 0 61 1166
902 3394 5383 0 104 1119
903 3513 5359 0 69 1059
904 3519 5262 0 71 1148
905 3568 5293 0 46 1093
906 3296 5453 0 88 1163
907 3267 5466 0 95 1172
908 3433 5331 0 85 1151
909 3364 5384 0 68 1184
910 3440 5387 0 76 1097
911 3367 5379 0 75 1179
912 3340 5422 0 60 1178
913 3375 5418 0 76 1131
914 3521 5243 0 82 1154
915 3195 5568 0 55 1182
916 3465 5315 0 122 1098
917 3387 5393 0 68 1152
918 3463 5362 0 100 1075
919 3507 5314 0 94 1085
920 3507 5339 0 88 1066
921 3555 5240 0 79 1126
922 3636 5149 0 94 1121
923 3562 5224 0 141 1073
924 3428 5376 0 85 1111
925 3497 5294 0 107 1102
926 3391 5381 0 97 1131
927 3505 5310 0 75 1110
928 3550 5277 0 66 1107
929 3535 5299 0 63 1103
930 3327 5453 0 58 1162
931 3497 5317 0 50 1136
932 3513 5365 0 64 1058
